date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:28:15	6772/6772	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8hijmaci.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8hijmaci.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:15	14092/14092	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8hmjmaci.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8hmjmaci.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:15	22852/22852	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8h0jma.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8h0jma.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:16	6868/6868	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wohvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wohvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:16	14156/14156	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wogvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wogvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:16	23120/23120	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wouvto.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wouvto.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:16	6968/6968	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mohvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mohvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:16	14124/14124	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mogvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mogvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:16	23388/23388	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mouvto.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mouvto.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:17	6976/6976	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs0wh8rna.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs0wh8rna.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:17	14276/14276	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs1wh8rna.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs1wh8rna.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:17	23564/23564	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs7wh8.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs7wh8.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:17	7084/7084	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ohvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ohvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:18	14464/14464	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ogvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ogvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:18	52230862/52230862	---M--	200	added ('OK')	video/mp4	date:Tue,%2015%20Apr%202025%2003:33:48%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/Sequencia-01.mp4	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/Sequencia-01.mp4	(from https://lunatv.app.br/)
12:28:18	23424/23424	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ouvto.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ouvto.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:18	7056/7056	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gohvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gohvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:18	14472/14472	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gogvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gogvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:19	23456/23456	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gouvto.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gouvto.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:19	7100/7100	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wohvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wohvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:19	14340/14340	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wogvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wogvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:19	23368/23368	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wouvto.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wouvto.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:19	7024/7024	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mohvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mohvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:20	14404/14404	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mogvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mogvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:20	23348/23348	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mouvto.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mouvto.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:20	7092/7092	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ohvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ohvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:20	14576/14576	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ogvtobdw.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ogvtobdw.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:21	22804/22804	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:40%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ouvto.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ouvto.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:21	6652/6652	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s0wh8rna.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s0wh8rna.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:21	13032/13032	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s1wh8rna.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s1wh8rna.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:21	20424/20424	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s7wh8.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s7wh8.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:22	6752/6752	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os6fospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os6fospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:22	13140/13140	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os6vospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os6vospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:22	20712/20712	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os51os.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os51os.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:22	6724/6724	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks6fospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks6fospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:22	13124/13124	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks6vospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks6vospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:23	20992/20992	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks51os.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks51os.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:23	6752/6752	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_a8s52hs.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_a8s52hs.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:23	13316/13316	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_ass52hs.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_ass52hs.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:23	21144/21144	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_dms5.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_dms5.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:24	6888/6888	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs6fospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs6fospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:24	13436/13436	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs6vospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs6vospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:24	20960/20960	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs51os.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs51os.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:24	7044/7044	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:41%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s6fospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s6fospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:24	13876/13876	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s6vospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s6vospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:25	21796/21796	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s51os.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s51os.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:25	7028/7028	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s6fospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s6fospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:25	13784/13784	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s6vospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s6vospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:26	21724/21724	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s51os.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s51os.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:26	7040/7040	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s6fospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s6fospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:26	14048/14048	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s6vospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s6vospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:26	22052/22052	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s51os.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s51os.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
12:28:27	7100/7100	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3j-ws6fospt4.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3j-ws6fospt4.woff2	(from https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262)
